"Step","../output/proxy_Cleaned_date.json - train/loss","../output/proxy_Cleaned_date.json - train/loss__MIN","../output/proxy_Cleaned_date.json - train/loss__MAX"
"2863","0.0224","0.0224","0.0224"
"2864","0.0268","0.0268","0.0268"
"2865","0.0265","0.0265","0.0265"
"2866","0.0289","0.0289","0.0289"
"2867","0.0261","0.0261","0.0261"
"2868","0.0272","0.0272","0.0272"
"2869","0.024","0.024","0.024"
"2870","0.0239","0.0239","0.0239"
"2871","0.0249","0.0249","0.0249"
"2872","0.0272","0.0272","0.0272"
"2873","0.0232","0.0232","0.0232"
"2874","0.0281","0.0281","0.0281"
"2875","0.0261","0.0261","0.0261"
"2876","0.0275","0.0275","0.0275"
"2877","0.0225","0.0225","0.0225"
"2878","0.0251","0.0251","0.0251"
"2879","0.0273","0.0273","0.0273"
"2880","0.0255","0.0255","0.0255"
"2881","0.0269","0.0269","0.0269"
"2882","0.0261","0.0261","0.0261"
"2883","0.0275","0.0275","0.0275"
"2884","0.0282","0.0282","0.0282"
"2885","0.0252","0.0252","0.0252"
"2886","0.025","0.025","0.025"
"2887","0.0264","0.0264","0.0264"
"2888","0.0251","0.0251","0.0251"
"2889","0.025","0.025","0.025"
"2890","0.0254","0.0254","0.0254"
"2891","0.0231","0.0231","0.0231"
"2892","0.025","0.025","0.025"
"2893","0.025","0.025","0.025"
"2894","0.0314","0.0314","0.0314"
"2895","0.0237","0.0237","0.0237"
"2896","0.0247","0.0247","0.0247"
"2897","0.0261","0.0261","0.0261"
"2898","0.0296","0.0296","0.0296"
"2899","0.0262","0.0262","0.0262"
"2900","0.0272","0.0272","0.0272"
"2901","0.0263","0.0263","0.0263"
"2902","0.0255","0.0255","0.0255"
"2903","0.0242","0.0242","0.0242"
"2904","0.0275","0.0275","0.0275"
"2905","0.027","0.027","0.027"
"2906","0.0262","0.0262","0.0262"
"2907","0.0286","0.0286","0.0286"
"2908","0.0276","0.0276","0.0276"
"2909","0.0274","0.0274","0.0274"
"2910","0.0285","0.0285","0.0285"
"2911","0.0264","0.0264","0.0264"
"2912","0.0256","0.0256","0.0256"
"2913","0.0262","0.0262","0.0262"
"2914","0.0245","0.0245","0.0245"
"2915","0.0235","0.0235","0.0235"
"2916","0.0266","0.0266","0.0266"
"2917","0.0266","0.0266","0.0266"
"2918","0.0245","0.0245","0.0245"
"2919","0.0256","0.0256","0.0256"
"2920","0.0256","0.0256","0.0256"
"2921","0.0271","0.0271","0.0271"
"2922","0.0314","0.0314","0.0314"
"2923","0.0284","0.0284","0.0284"
"2924","0.029","0.029","0.029"
"2925","0.0265","0.0265","0.0265"
"2926","0.0241","0.0241","0.0241"
"2927","0.025","0.025","0.025"
"2928","0.0285","0.0285","0.0285"
"2929","0.0278","0.0278","0.0278"
"2930","0.0251","0.0251","0.0251"
"2931","0.0278","0.0278","0.0278"
"2932","0.0277","0.0277","0.0277"
"2933","0.0265","0.0265","0.0265"
"2934","0.0282","0.0282","0.0282"
"2935","0.0279","0.0279","0.0279"
"2936","0.0286","0.0286","0.0286"
"2937","0.0262","0.0262","0.0262"
"2938","0.0259","0.0259","0.0259"
"2939","0.0295","0.0295","0.0295"
"2940","0.027","0.027","0.027"
"2941","0.0273","0.0273","0.0273"
"2942","0.03","0.03","0.03"
"2943","0.0263","0.0263","0.0263"
"2944","0.0252","0.0252","0.0252"
"2945","0.0253","0.0253","0.0253"
"2946","0.0272","0.0272","0.0272"
"2947","0.0291","0.0291","0.0291"
"2948","0.0258","0.0258","0.0258"
"2949","0.0252","0.0252","0.0252"
"2950","0.0312","0.0312","0.0312"
"2951","0.0283","0.0283","0.0283"
"2952","0.0272","0.0272","0.0272"
"2953","0.0321","0.0321","0.0321"
"2954","0.026","0.026","0.026"
"2955","0.0305","0.0305","0.0305"
"2956","0.0279","0.0279","0.0279"
"2957","0.0263","0.0263","0.0263"
"2958","0.0277","0.0277","0.0277"
"2959","0.0266","0.0266","0.0266"
"2960","0.0286","0.0286","0.0286"
"2961","0.0269","0.0269","0.0269"
"2962","0.0211","0.0211","0.0211"
"2963","0.0197","0.0197","0.0197"
"2964","0.0194","0.0194","0.0194"
"2965","0.0186","0.0186","0.0186"
"2966","0.0194","0.0194","0.0194"
"2967","0.0188","0.0188","0.0188"
"2968","0.0216","0.0216","0.0216"
"2969","0.0202","0.0202","0.0202"
"2970","0.0201","0.0201","0.0201"
"2971","0.021","0.021","0.021"
"2972","0.0204","0.0204","0.0204"
"2973","0.0193","0.0193","0.0193"
"2974","0.0198","0.0198","0.0198"
"2975","0.0197","0.0197","0.0197"
"2976","0.0243","0.0243","0.0243"
"2977","0.0174","0.0174","0.0174"
"2978","0.0224","0.0224","0.0224"
"2979","0.0197","0.0197","0.0197"
"2980","0.0238","0.0238","0.0238"
"2981","0.019","0.019","0.019"
"2982","0.0226","0.0226","0.0226"
"2983","0.0216","0.0216","0.0216"
"2984","0.0196","0.0196","0.0196"
"2985","0.0269","0.0269","0.0269"
"2986","0.0222","0.0222","0.0222"
"2987","0.0231","0.0231","0.0231"
"2988","0.0207","0.0207","0.0207"
"2989","0.0257","0.0257","0.0257"
"2990","0.0232","0.0232","0.0232"
"2991","0.02","0.02","0.02"
"2992","0.0194","0.0194","0.0194"
"2993","0.0244","0.0244","0.0244"
"2994","0.0275","0.0275","0.0275"
"2995","0.0234","0.0234","0.0234"
"2996","0.023","0.023","0.023"
"2997","0.022","0.022","0.022"
"2998","0.022","0.022","0.022"
"2999","0.0233","0.0233","0.0233"
"3000","0.0205","0.0205","0.0205"
"3001","0.027","0.027","0.027"
"3002","0.0211","0.0211","0.0211"
"3003","0.0251","0.0251","0.0251"
"3004","0.0212","0.0212","0.0212"
"3005","0.0224","0.0224","0.0224"
"3006","0.0221","0.0221","0.0221"
"3007","0.0214","0.0214","0.0214"
"3008","0.0241","0.0241","0.0241"
"3009","0.0267","0.0267","0.0267"
"3010","0.0239","0.0239","0.0239"
"3011","0.0227","0.0227","0.0227"
"3012","0.0257","0.0257","0.0257"
"3013","0.0281","0.0281","0.0281"
"3014","0.0215","0.0215","0.0215"
"3015","0.0258","0.0258","0.0258"
"3016","0.0228","0.0228","0.0228"
"3017","0.025","0.025","0.025"
"3018","0.0221","0.0221","0.0221"
"3019","0.0253","0.0253","0.0253"
"3020","0.0231","0.0231","0.0231"
"3021","0.0244","0.0244","0.0244"
"3022","0.0255","0.0255","0.0255"
"3023","0.0224","0.0224","0.0224"
"3024","0.0241","0.0241","0.0241"
"3025","0.024","0.024","0.024"
"3026","0.0248","0.0248","0.0248"
"3027","0.0237","0.0237","0.0237"
"3028","0.0235","0.0235","0.0235"
"3029","0.0255","0.0255","0.0255"
"3030","0.0223","0.0223","0.0223"
"3031","0.0219","0.0219","0.0219"
"3032","0.0227","0.0227","0.0227"
"3033","0.0242","0.0242","0.0242"
"3034","0.025","0.025","0.025"
"3035","0.0243","0.0243","0.0243"
"3036","0.0249","0.0249","0.0249"
"3037","0.0241","0.0241","0.0241"
"3038","0.0236","0.0236","0.0236"
"3039","0.0261","0.0261","0.0261"
"3040","0.0271","0.0271","0.0271"
"3041","0.0263","0.0263","0.0263"
"3042","0.0231","0.0231","0.0231"
"3043","0.0261","0.0261","0.0261"
"3044","0.0241","0.0241","0.0241"
"3045","0.0237","0.0237","0.0237"
"3046","0.027","0.027","0.027"
"3047","0.0216","0.0216","0.0216"
"3048","0.0243","0.0243","0.0243"
"3049","0.0228","0.0228","0.0228"
"3050","0.0253","0.0253","0.0253"
"3051","0.0233","0.0233","0.0233"
"3052","0.0289","0.0289","0.0289"
"3053","0.0216","0.0216","0.0216"
"3054","0.0229","0.0229","0.0229"
"3055","0.0269","0.0269","0.0269"
"3056","0.024","0.024","0.024"
"3057","0.0261","0.0261","0.0261"
"3058","0.0239","0.0239","0.0239"
"3059","0.0248","0.0248","0.0248"
"3060","0.0223","0.0223","0.0223"
"3061","0.0279","0.0279","0.0279"
"3062","0.0234","0.0234","0.0234"
"3063","0.0258","0.0258","0.0258"
"3064","0.0299","0.0299","0.0299"
"3065","0.0273","0.0273","0.0273"
"3066","0.0254","0.0254","0.0254"
"3067","0.0243","0.0243","0.0243"
"3068","0.0252","0.0252","0.0252"
"3069","0.025","0.025","0.025"
"3070","0.0267","0.0267","0.0267"
"3071","0.0248","0.0248","0.0248"
"3072","0.0262","0.0262","0.0262"
"3073","0.0264","0.0264","0.0264"
"3074","0.0257","0.0257","0.0257"
"3075","0.0239","0.0239","0.0239"
"3076","0.0268","0.0268","0.0268"
"3077","0.0276","0.0276","0.0276"
"3078","0.0274","0.0274","0.0274"
"3079","0.0245","0.0245","0.0245"
"3080","0.0245","0.0245","0.0245"
"3081","0.0256","0.0256","0.0256"
"3082","0.0234","0.0234","0.0234"
"3083","0.0252","0.0252","0.0252"
"3084","0.0248","0.0248","0.0248"
"3085","0.0243","0.0243","0.0243"
"3086","0.0274","0.0274","0.0274"
"3087","0.0257","0.0257","0.0257"
"3088","0.023","0.023","0.023"
"3089","0.0267","0.0267","0.0267"
"3090","0.025","0.025","0.025"
"3091","0.0281","0.0281","0.0281"
"3092","0.0246","0.0246","0.0246"
"3093","0.0267","0.0267","0.0267"
"3094","0.026","0.026","0.026"
"3095","0.0261","0.0261","0.0261"
"3096","0.0201","0.0201","0.0201"
"3097","0.019","0.019","0.019"
"3098","0.0189","0.0189","0.0189"
"3099","0.0172","0.0172","0.0172"
"3100","0.0179","0.0179","0.0179"
"3101","0.0206","0.0206","0.0206"
"3102","0.0178","0.0178","0.0178"
"3103","0.02","0.02","0.02"
"3104","0.0192","0.0192","0.0192"
"3105","0.0174","0.0174","0.0174"
"3106","0.0183","0.0183","0.0183"
"3107","0.0193","0.0193","0.0193"
"3108","0.0214","0.0214","0.0214"
"3109","0.0219","0.0219","0.0219"
"3110","0.019","0.019","0.019"
"3111","0.0188","0.0188","0.0188"
"3112","0.0203","0.0203","0.0203"
"3113","0.0181","0.0181","0.0181"
"3114","0.018","0.018","0.018"
"3115","0.0196","0.0196","0.0196"
"3116","0.019","0.019","0.019"
"3117","0.0202","0.0202","0.0202"
"3118","0.0202","0.0202","0.0202"
"3119","0.0215","0.0215","0.0215"
"3120","0.0209","0.0209","0.0209"
"3121","0.0212","0.0212","0.0212"
"3122","0.0206","0.0206","0.0206"
"3123","0.0188","0.0188","0.0188"
"3124","0.0235","0.0235","0.0235"
"3125","0.0219","0.0219","0.0219"
"3126","0.02","0.02","0.02"
"3127","0.0195","0.0195","0.0195"
"3128","0.0186","0.0186","0.0186"
"3129","0.0201","0.0201","0.0201"
"3130","0.018","0.018","0.018"
"3131","0.023","0.023","0.023"
"3132","0.019","0.019","0.019"
"3133","0.0197","0.0197","0.0197"
"3134","0.0211","0.0211","0.0211"
"3135","0.021","0.021","0.021"
"3136","0.0208","0.0208","0.0208"
"3137","0.0185","0.0185","0.0185"
"3138","0.0197","0.0197","0.0197"
"3139","0.0233","0.0233","0.0233"
"3140","0.0222","0.0222","0.0222"
"3141","0.0237","0.0237","0.0237"
"3142","0.0226","0.0226","0.0226"
"3143","0.0235","0.0235","0.0235"
"3144","0.0241","0.0241","0.0241"
"3145","0.0227","0.0227","0.0227"
"3146","0.0205","0.0205","0.0205"
"3147","0.0233","0.0233","0.0233"
"3148","0.0228","0.0228","0.0228"
"3149","0.0242","0.0242","0.0242"
"3150","0.0218","0.0218","0.0218"
"3151","0.0229","0.0229","0.0229"
"3152","0.0202","0.0202","0.0202"
"3153","0.021","0.021","0.021"
"3154","0.0203","0.0203","0.0203"
"3155","0.0224","0.0224","0.0224"
"3156","0.0242","0.0242","0.0242"
"3157","0.0222","0.0222","0.0222"
"3158","0.0218","0.0218","0.0218"
"3159","0.0233","0.0233","0.0233"
"3160","0.0237","0.0237","0.0237"
"3161","0.023","0.023","0.023"
"3162","0.0246","0.0246","0.0246"
"3163","0.0229","0.0229","0.0229"
"3164","0.0236","0.0236","0.0236"
"3165","0.0213","0.0213","0.0213"
"3166","0.0203","0.0203","0.0203"
"3167","0.0196","0.0196","0.0196"
"3168","0.0221","0.0221","0.0221"
"3169","0.0183","0.0183","0.0183"
"3170","0.0229","0.0229","0.0229"
"3171","0.0216","0.0216","0.0216"
"3172","0.0208","0.0208","0.0208"
"3173","0.0239","0.0239","0.0239"
"3174","0.0235","0.0235","0.0235"
"3175","0.0249","0.0249","0.0249"
"3176","0.0219","0.0219","0.0219"
"3177","0.0262","0.0262","0.0262"
"3178","0.0234","0.0234","0.0234"
"3179","0.0219","0.0219","0.0219"
"3180","0.0228","0.0228","0.0228"
"3181","0.0244","0.0244","0.0244"
"3182","0.0211","0.0211","0.0211"
"3183","0.0231","0.0231","0.0231"
"3184","0.0221","0.0221","0.0221"
"3185","0.0223","0.0223","0.0223"
"3186","0.0235","0.0235","0.0235"
"3187","0.0248","0.0248","0.0248"
"3188","0.023","0.023","0.023"
"3189","0.0248","0.0248","0.0248"
"3190","0.0215","0.0215","0.0215"
"3191","0.0208","0.0208","0.0208"
"3192","0.0208","0.0208","0.0208"
"3193","0.0249","0.0249","0.0249"
"3194","0.0253","0.0253","0.0253"
"3195","0.0266","0.0266","0.0266"
"3196","0.0223","0.0223","0.0223"
"3197","0.0234","0.0234","0.0234"
"3198","0.0261","0.0261","0.0261"
"3199","0.0266","0.0266","0.0266"
"3200","0.026","0.026","0.026"
"3201","0.0219","0.0219","0.0219"
"3202","0.0218","0.0218","0.0218"
"3203","0.0233","0.0233","0.0233"
"3204","0.0219","0.0219","0.0219"
"3205","0.0235","0.0235","0.0235"
"3206","0.024","0.024","0.024"
"3207","0.024","0.024","0.024"
"3208","0.025","0.025","0.025"
"3209","0.0262","0.0262","0.0262"
"3210","0.0244","0.0244","0.0244"
"3211","0.023","0.023","0.023"
"3212","0.0251","0.0251","0.0251"
"3213","0.0225","0.0225","0.0225"
"3214","0.023","0.023","0.023"
"3215","0.0234","0.0234","0.0234"
"3216","0.0226","0.0226","0.0226"
"3217","0.0245","0.0245","0.0245"
"3218","0.0244","0.0244","0.0244"
"3219","0.0223","0.0223","0.0223"
"3220","0.0239","0.0239","0.0239"
"3221","0.0264","0.0264","0.0264"
"3222","0.0259","0.0259","0.0259"
"3223","0.0279","0.0279","0.0279"
"3224","0.0222","0.0222","0.0222"
"3225","0.0268","0.0268","0.0268"
"3226","0.0256","0.0256","0.0256"
"3227","0.0264","0.0264","0.0264"
"3228","0.024","0.024","0.024"
"3229","0.0251","0.0251","0.0251"
"3230","0.0268","0.0268","0.0268"
"3231","0.0165","0.0165","0.0165"
"3232","0.0177","0.0177","0.0177"
"3233","0.017","0.017","0.017"
"3234","0.0169","0.0169","0.0169"
"3235","0.0176","0.0176","0.0176"
"3236","0.0191","0.0191","0.0191"
"3237","0.0169","0.0169","0.0169"
"3238","0.0203","0.0203","0.0203"
"3239","0.0159","0.0159","0.0159"
"3240","0.0191","0.0191","0.0191"
"3241","0.0158","0.0158","0.0158"
"3242","0.0181","0.0181","0.0181"
"3243","0.0188","0.0188","0.0188"
"3244","0.0198","0.0198","0.0198"
"3245","0.0201","0.0201","0.0201"
"3246","0.0185","0.0185","0.0185"
"3247","0.018","0.018","0.018"
"3248","0.0187","0.0187","0.0187"
"3249","0.0167","0.0167","0.0167"
"3250","0.0188","0.0188","0.0188"
"3251","0.0174","0.0174","0.0174"
"3252","0.0208","0.0208","0.0208"
"3253","0.0199","0.0199","0.0199"
"3254","0.0169","0.0169","0.0169"
"3255","0.0193","0.0193","0.0193"
"3256","0.0169","0.0169","0.0169"
"3257","0.0198","0.0198","0.0198"
"3258","0.0216","0.0216","0.0216"
"3259","0.0183","0.0183","0.0183"
"3260","0.0194","0.0194","0.0194"
"3261","0.0174","0.0174","0.0174"
"3262","0.0218","0.0218","0.0218"
"3263","0.0219","0.0219","0.0219"
"3264","0.0206","0.0206","0.0206"
"3265","0.0199","0.0199","0.0199"
"3266","0.016","0.016","0.016"
"3267","0.0202","0.0202","0.0202"
"3268","0.0174","0.0174","0.0174"
"3269","0.0242","0.0242","0.0242"
"3270","0.02","0.02","0.02"
"3271","0.0225","0.0225","0.0225"
"3272","0.0215","0.0215","0.0215"
"3273","0.0175","0.0175","0.0175"
"3274","0.0227","0.0227","0.0227"
"3275","0.0175","0.0175","0.0175"
"3276","0.0185","0.0185","0.0185"
"3277","0.0207","0.0207","0.0207"
"3278","0.0186","0.0186","0.0186"
"3279","0.02","0.02","0.02"
"3280","0.0228","0.0228","0.0228"
"3281","0.0225","0.0225","0.0225"
"3282","0.0213","0.0213","0.0213"
"3283","0.022","0.022","0.022"
"3284","0.0228","0.0228","0.0228"
"3285","0.0232","0.0232","0.0232"
"3286","0.0184","0.0184","0.0184"
"3287","0.0229","0.0229","0.0229"
"3288","0.0193","0.0193","0.0193"
"3289","0.0218","0.0218","0.0218"
"3290","0.0179","0.0179","0.0179"
"3291","0.0189","0.0189","0.0189"
"3292","0.0198","0.0198","0.0198"
"3293","0.0228","0.0228","0.0228"
"3294","0.0197","0.0197","0.0197"
"3295","0.0224","0.0224","0.0224"
"3296","0.0218","0.0218","0.0218"
"3297","0.0198","0.0198","0.0198"
"3298","0.0187","0.0187","0.0187"
"3299","0.0196","0.0196","0.0196"
"3300","0.0191","0.0191","0.0191"
"3301","0.0199","0.0199","0.0199"
"3302","0.0198","0.0198","0.0198"
"3303","0.0186","0.0186","0.0186"
"3304","0.0211","0.0211","0.0211"
"3305","0.0203","0.0203","0.0203"
"3306","0.0205","0.0205","0.0205"
"3307","0.0218","0.0218","0.0218"
"3308","0.0218","0.0218","0.0218"
"3309","0.0196","0.0196","0.0196"
"3310","0.0209","0.0209","0.0209"
"3311","0.0197","0.0197","0.0197"
"3312","0.0195","0.0195","0.0195"
"3313","0.0207","0.0207","0.0207"
"3314","0.0256","0.0256","0.0256"
"3315","0.0197","0.0197","0.0197"
"3316","0.0205","0.0205","0.0205"
"3317","0.0204","0.0204","0.0204"
"3318","0.022","0.022","0.022"
"3319","0.0211","0.0211","0.0211"
"3320","0.0246","0.0246","0.0246"
"3321","0.0222","0.0222","0.0222"
"3322","0.0218","0.0218","0.0218"
"3323","0.0205","0.0205","0.0205"
"3324","0.0207","0.0207","0.0207"
"3325","0.0208","0.0208","0.0208"
"3326","0.021","0.021","0.021"
"3327","0.0209","0.0209","0.0209"
"3328","0.0215","0.0215","0.0215"
"3329","0.0222","0.0222","0.0222"
"3330","0.0239","0.0239","0.0239"
"3331","0.0213","0.0213","0.0213"
"3332","0.0231","0.0231","0.0231"
"3333","0.0216","0.0216","0.0216"
"3334","0.0241","0.0241","0.0241"
"3335","0.0232","0.0232","0.0232"
"3336","0.0203","0.0203","0.0203"
"3337","0.0219","0.0219","0.0219"
"3338","0.0222","0.0222","0.0222"
"3339","0.0238","0.0238","0.0238"
"3340","0.0229","0.0229","0.0229"
"3341","0.0218","0.0218","0.0218"
"3342","0.023","0.023","0.023"
"3343","0.0246","0.0246","0.0246"
"3344","0.022","0.022","0.022"
"3345","0.0219","0.0219","0.0219"
"3346","0.0226","0.0226","0.0226"
"3347","0.0214","0.0214","0.0214"
"3348","0.023","0.023","0.023"
"3349","0.024","0.024","0.024"
"3350","0.0232","0.0232","0.0232"
"3351","0.0243","0.0243","0.0243"
"3352","0.0228","0.0228","0.0228"
"3353","0.0231","0.0231","0.0231"
"3354","0.0231","0.0231","0.0231"
"3355","0.0231","0.0231","0.0231"
"3356","0.0219","0.0219","0.0219"
"3357","0.0202","0.0202","0.0202"
"3358","0.024","0.024","0.024"
"3359","0.0206","0.0206","0.0206"
"3360","0.0232","0.0232","0.0232"
"3361","0.0224","0.0224","0.0224"
"3362","0.0215","0.0215","0.0215"
"3363","0.0222","0.0222","0.0222"
"3364","0.0221","0.0221","0.0221"
"3365","0.02","0.02","0.02"
"3366","0.015","0.015","0.015"
"3367","0.0159","0.0159","0.0159"
"3368","0.0157","0.0157","0.0157"
"3369","0.0143","0.0143","0.0143"
"3370","0.0151","0.0151","0.0151"
"3371","0.0163","0.0163","0.0163"
"3372","0.0178","0.0178","0.0178"
"3373","0.0138","0.0138","0.0138"
"3374","0.0168","0.0168","0.0168"
"3375","0.0165","0.0165","0.0165"
"3376","0.0162","0.0162","0.0162"
"3377","0.0164","0.0164","0.0164"
"3378","0.0174","0.0174","0.0174"
"3379","0.0181","0.0181","0.0181"
"3380","0.0167","0.0167","0.0167"
"3381","0.0173","0.0173","0.0173"
"3382","0.0166","0.0166","0.0166"
"3383","0.0154","0.0154","0.0154"
"3384","0.0201","0.0201","0.0201"
"3385","0.0169","0.0169","0.0169"
"3386","0.0171","0.0171","0.0171"
"3387","0.0201","0.0201","0.0201"
"3388","0.0172","0.0172","0.0172"
"3389","0.0159","0.0159","0.0159"
"3390","0.019","0.019","0.019"
"3391","0.017","0.017","0.017"
"3392","0.0168","0.0168","0.0168"
"3393","0.0165","0.0165","0.0165"
"3394","0.0174","0.0174","0.0174"
"3395","0.0193","0.0193","0.0193"
"3396","0.0181","0.0181","0.0181"
"3397","0.0169","0.0169","0.0169"
"3398","0.0154","0.0154","0.0154"
"3399","0.0211","0.0211","0.0211"
"3400","0.021","0.021","0.021"
"3401","0.0169","0.0169","0.0169"
"3402","0.0211","0.0211","0.0211"
"3403","0.0238","0.0238","0.0238"
"3404","0.0188","0.0188","0.0188"
"3405","0.0197","0.0197","0.0197"
"3406","0.0196","0.0196","0.0196"
"3407","0.0197","0.0197","0.0197"
"3408","0.0203","0.0203","0.0203"
"3409","0.0181","0.0181","0.0181"
"3410","0.0214","0.0214","0.0214"
"3411","0.018","0.018","0.018"
"3412","0.0159","0.0159","0.0159"
"3413","0.0169","0.0169","0.0169"
"3414","0.0168","0.0168","0.0168"
"3415","0.0186","0.0186","0.0186"
"3416","0.0188","0.0188","0.0188"
"3417","0.0197","0.0197","0.0197"
"3418","0.018","0.018","0.018"
"3419","0.018","0.018","0.018"
"3420","0.0163","0.0163","0.0163"
"3421","0.0186","0.0186","0.0186"
"3422","0.0195","0.0195","0.0195"
"3423","0.0209","0.0209","0.0209"
"3424","0.019","0.019","0.019"
"3425","0.0194","0.0194","0.0194"
"3426","0.0173","0.0173","0.0173"
"3427","0.0178","0.0178","0.0178"
"3428","0.0204","0.0204","0.0204"
"3429","0.0179","0.0179","0.0179"
"3430","0.0204","0.0204","0.0204"
"3431","0.0206","0.0206","0.0206"
"3432","0.0216","0.0216","0.0216"
"3433","0.0198","0.0198","0.0198"
"3434","0.0208","0.0208","0.0208"
"3435","0.0182","0.0182","0.0182"
"3436","0.02","0.02","0.02"
"3437","0.0164","0.0164","0.0164"
"3438","0.0184","0.0184","0.0184"
"3439","0.0182","0.0182","0.0182"
"3440","0.0195","0.0195","0.0195"
"3441","0.0196","0.0196","0.0196"
"3442","0.0184","0.0184","0.0184"
"3443","0.0219","0.0219","0.0219"
"3444","0.0208","0.0208","0.0208"
"3445","0.0183","0.0183","0.0183"
"3446","0.0187","0.0187","0.0187"
"3447","0.0176","0.0176","0.0176"
"3448","0.0198","0.0198","0.0198"
"3449","0.0183","0.0183","0.0183"
"3450","0.0207","0.0207","0.0207"
"3451","0.0191","0.0191","0.0191"
"3452","0.0185","0.0185","0.0185"
"3453","0.0196","0.0196","0.0196"
"3454","0.0185","0.0185","0.0185"
"3455","0.0225","0.0225","0.0225"
"3456","0.0208","0.0208","0.0208"
"3457","0.0184","0.0184","0.0184"
"3458","0.0185","0.0185","0.0185"
"3459","0.0185","0.0185","0.0185"
"3460","0.0201","0.0201","0.0201"
"3461","0.0213","0.0213","0.0213"
"3462","0.0199","0.0199","0.0199"
"3463","0.0212","0.0212","0.0212"
"3464","0.0197","0.0197","0.0197"
"3465","0.0215","0.0215","0.0215"
"3466","0.0196","0.0196","0.0196"
"3467","0.0212","0.0212","0.0212"
"3468","0.0195","0.0195","0.0195"
"3469","0.0209","0.0209","0.0209"
"3470","0.0199","0.0199","0.0199"
"3471","0.0241","0.0241","0.0241"
"3472","0.0201","0.0201","0.0201"
"3473","0.0219","0.0219","0.0219"
"3474","0.022","0.022","0.022"
"3475","0.0222","0.0222","0.0222"
"3476","0.0196","0.0196","0.0196"
"3477","0.0204","0.0204","0.0204"
"3478","0.02","0.02","0.02"
"3479","0.0205","0.0205","0.0205"
"3480","0.0218","0.0218","0.0218"
"3481","0.0193","0.0193","0.0193"
"3482","0.022","0.022","0.022"
"3483","0.0238","0.0238","0.0238"
"3484","0.0189","0.0189","0.0189"
"3485","0.0213","0.0213","0.0213"
"3486","0.0214","0.0214","0.0214"
"3487","0.0215","0.0215","0.0215"
"3488","0.0227","0.0227","0.0227"
"3489","0.0219","0.0219","0.0219"
"3490","0.022","0.022","0.022"
"3491","0.0208","0.0208","0.0208"
"3492","0.0227","0.0227","0.0227"
"3493","0.0197","0.0197","0.0197"
"3494","0.0188","0.0188","0.0188"
"3495","0.0197","0.0197","0.0197"
"3496","0.0218","0.0218","0.0218"
"3497","0.023","0.023","0.023"
"3498","0.0226","0.0226","0.0226"
"3499","0.0213","0.0213","0.0213"
"3500","0.0158","0.0158","0.0158"
"3501","0.0134","0.0134","0.0134"
"3502","0.0131","0.0131","0.0131"
"3503","0.0147","0.0147","0.0147"
"3504","0.0158","0.0158","0.0158"
"3505","0.0146","0.0146","0.0146"
"3506","0.0262","0.0262","0.0262"
"3507","0.017","0.017","0.017"
"3508","0.0157","0.0157","0.0157"
"3509","0.0176","0.0176","0.0176"
"3510","0.019","0.019","0.019"
"3511","0.0156","0.0156","0.0156"
"3512","0.0178","0.0178","0.0178"
"3513","0.0147","0.0147","0.0147"
"3514","0.0151","0.0151","0.0151"
"3515","0.015","0.015","0.015"
"3516","0.0149","0.0149","0.0149"
"3517","0.0139","0.0139","0.0139"
"3518","0.0155","0.0155","0.0155"
"3519","0.0158","0.0158","0.0158"
"3520","0.0177","0.0177","0.0177"
"3521","0.0177","0.0177","0.0177"
"3522","0.0174","0.0174","0.0174"
"3523","0.015","0.015","0.015"
"3524","0.0152","0.0152","0.0152"
"3525","0.0158","0.0158","0.0158"
"3526","0.0155","0.0155","0.0155"
"3527","0.0162","0.0162","0.0162"
"3528","0.0167","0.0167","0.0167"
"3529","0.0153","0.0153","0.0153"
"3530","0.0166","0.0166","0.0166"
"3531","0.0163","0.0163","0.0163"
"3532","0.0166","0.0166","0.0166"
"3533","0.0169","0.0169","0.0169"
"3534","0.0185","0.0185","0.0185"
"3535","0.0165","0.0165","0.0165"
"3536","0.0168","0.0168","0.0168"
"3537","0.0176","0.0176","0.0176"
"3538","0.016","0.016","0.016"
"3539","0.0167","0.0167","0.0167"
"3540","0.0155","0.0155","0.0155"
"3541","0.0167","0.0167","0.0167"
"3542","0.0176","0.0176","0.0176"
"3543","0.0175","0.0175","0.0175"
"3544","0.0175","0.0175","0.0175"
"3545","0.0174","0.0174","0.0174"
"3546","0.0169","0.0169","0.0169"
"3547","0.0206","0.0206","0.0206"
"3548","0.0165","0.0165","0.0165"
"3549","0.0164","0.0164","0.0164"
"3550","0.0166","0.0166","0.0166"
"3551","0.0186","0.0186","0.0186"
"3552","0.0167","0.0167","0.0167"
"3553","0.0158","0.0158","0.0158"
"3554","0.0163","0.0163","0.0163"
"3555","0.0168","0.0168","0.0168"
"3556","0.0155","0.0155","0.0155"
"3557","0.0203","0.0203","0.0203"
"3558","0.0178","0.0178","0.0178"
"3559","0.0161","0.0161","0.0161"
"3560","0.017","0.017","0.017"
"3561","0.0177","0.0177","0.0177"
"3562","0.0173","0.0173","0.0173"
"3563","0.0194","0.0194","0.0194"
"3564","0.0152","0.0152","0.0152"
"3565","0.0161","0.0161","0.0161"
"3566","0.018","0.018","0.018"
"3567","0.0178","0.0178","0.0178"
"3568","0.018","0.018","0.018"
"3569","0.018","0.018","0.018"
"3570","0.0178","0.0178","0.0178"
